PRIM_STATE,AREA,AREA_NAME,OCC_TITLE,A_MEAN,Rent50_3,Ratio
OR,21660,"Eugene-Springfield, OR",Web Developers,59800,1270,0.2548494983
TN,32820,"Memphis, TN-MS-AR",Web Developers,53680,1142,0.255290611
FL,23540,"Gainesville, FL",Web Developers,58560,1247,0.2555327869
TX,30980,"Longview, TX",Web Developers,50290,1071,0.255557765
MD,12580,"Baltimore-Towson, MD",Web Developers,74850,1599,0.2563527054
MO,28140,"Kansas City, MO-KS",Web Developers,58090,1243,0.2567739714
AR,22900,"Fort Smith, AR-OK",Web Developers,39690,850,0.2569916856
FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",Web Developers,43700,939,0.2578489703
MI,28020,"Kalamazoo-Portage, MI",Web Developers,46510,1000,0.2580090303
FL,45300,"Tampa-St. Petersburg-Clearwater, FL",Web Developers,61870,1349,0.2616453855
GA,42340,"Savannah, GA",Web Developers,55620,1218,0.2627831715
OR,41420,"Salem, OR",Web Developers,54880,1207,0.2639212828
FL,36740,"Orlando-Kissimmee-Sanford, FL",Web Developers,62130,1380,0.2665379044
UT,41620,"Salt Lake City, UT",Web Developers,58800,1318,0.2689795918
UT,41100,"St. George, UT",Web Developers,49060,1100,0.269058296
WI,31540,"Madison, WI",Web Developers,58100,1315,0.2716006885
IL,14060,"Bloomington-Normal, IL",Web Developers,60220,1363,0.2716041182
CA,40900,"Sacramento--Arden-Arcade--Roseville, CA",Web Developers,69450,1580,0.2730021598
WA,45104,"Tacoma, WA Metropolitan Division",Web Developers,68550,1563,0.2736105033
CO,19740,"Denver-Aurora-Broomfield, CO",Web Developers,65960,1504,0.273620376
TX,31180,"Lubbock, TX",Web Developers,52070,1195,0.275398502
FL,38940,"Port St. Lucie, FL",Web Developers,59060,1356,0.275516424
NH,76900,"Portsmouth, NH-ME",Web Developers,67840,1559,0.2757665094
LA,43340,"Shreveport-Bossier City, LA",Web Developers,43730,1005,0.2757832152
PR,41980,"San Juan-Caguas-Guaynabo, PR",Web Developers,38010,877,0.2768745067
CA,46700,"Vallejo-Fairfield, CA",Web Developers,78950,1824,0.2772387587
TX,17780,"College Station-Bryan, TX",Web Developers,45030,1052,0.2803464357
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",Web Developers,106580,2503,0.2818164759
CA,33700,"Modesto, CA",Web Developers,60100,1418,0.2831281198
SC,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",Web Developers,44700,1064,0.2856375839
NJ,35084,"Newark-Union, NJ-PA Metropolitan Division",Web Developers,73430,1752,0.2863134958
NJ,45940,"Trenton-Ewing, NJ",Web Developers,70880,1705,0.2886568849
NV,29820,"Las Vegas-Paradise, NV",Web Developers,63440,1530,0.289407314
PA,29540,"Lancaster, PA",Web Developers,51300,1245,0.2912280702
MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",Web Developers,57690,1405,0.2922516901
VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Web Developers,63870,1562,0.2934711132
WA,36500,"Olympia, WA",Web Developers,58710,1436,0.2935104752
CA,23420,"Fresno, CA",Web Developers,50300,1234,0.2943936382
NH,74950,"Manchester, NH",Web Developers,56700,1395,0.2952380952
FL,36100,"Ocala, FL",Web Developers,45850,1129,0.2954852781
CA,41500,"Salinas, CA",Web Developers,77930,1928,0.296881817
AL,46220,"Tuscaloosa, AL",Web Developers,44000,1090,0.2972727273
CA,40140,"Riverside-San Bernardino-Ontario, CA",Web Developers,63820,1582,0.2974616108
CT,76450,"Norwich-New London, CT-RI",Web Developers,56960,1412,0.2974719101
AZ,46060,"Tucson, AZ",Web Developers,50420,1251,0.2977389925
MO,44180,"Springfield, MO",Web Developers,41180,1022,0.297814473
MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",Web Developers,66060,1642,0.2982742961
MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",Web Developers,79140,1970,0.2987111448
MS,25060,"Gulfport-Biloxi, MS",Web Developers,45670,1137,0.2987519159
WI,20740,"Eau Claire, WI",Web Developers,46630,1163,0.2992923011
DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Web Developers,84990,2127,0.3003176844
FL,34940,"Naples-Marco Island, FL",Web Developers,56810,1424,0.3007921141
SC,43900,"Spartanburg, SC",Web Developers,38210,964,0.3027479717
WV,26580,"Huntington-Ashland, WV-KY-OH",Web Developers,35690,906,0.3046231437
LA,35380,"New Orleans-Metairie-Kenner, LA",Web Developers,49470,1268,0.3075803517
ME,76750,"Portland-South Portland-Biddeford, ME",Web Developers,55290,1428,0.3099294628
OR,32780,"Medford, OR",Web Developers,49880,1289,0.3101042502
AZ,22380,"Flagstaff, AZ",Web Developers,53490,1383,0.3102636007
FL,48424,"West Palm Beach-Boca Raton-Boynton Beach, FL Metropolitan Division",Web Developers,62720,1623,0.3105229592
WV,16620,"Charleston, WV",Web Developers,47840,1239,0.3107859532
FL,35840,"North Port-Bradenton-Sarasota, FL",Web Developers,52150,1355,0.3117929051
MA,70900,"Barnstable Town, MA",Web Developers,63240,1649,0.3129032258
CA,34900,"Napa, CA",Web Developers,83830,2187,0.3130621496
MD,25180,"Hagerstown-Martinsburg, MD-WV",Web Developers,55040,1436,0.3130813953
TN,16860,"Chattanooga, TN-GA",Web Developers,51520,1351,0.314673913
OH,15940,"Canton-Massillon, OH",Web Developers,44560,1172,0.3156193896
NJ,15804,"Camden, NJ Metropolitan Division",Web Developers,60810,1604,0.316526887
TX,46340,"Tyler, TX",Web Developers,46140,1226,0.3188556567
SD,39660,"Rapid City, SD",Web Developers,42010,1117,0.3190668888
NC,48900,"Wilmington, NC",Web Developers,43080,1146,0.3192200557
FL,37860,"Pensacola-Ferry Pass-Brent, FL",Web Developers,44710,1200,0.3220755983
TX,11100,"Amarillo, TX",Web Developers,57630,1550,0.3227485685
CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",Web Developers,69270,1875,0.3248159376
ID,14260,"Boise City-Nampa, ID",Web Developers,42660,1155,0.3248945148
NY,39100,"Poughkeepsie-Newburgh-Middletown, NY",Web Developers,61720,1672,0.325081011
VA,49020,"Winchester, VA-WV",Web Developers,43330,1193,0.3303946457
ME,70750,"Bangor, ME",Web Developers,57880,1599,0.3315134762
TX,21340,"El Paso, TX",Web Developers,41170,1151,0.3354870051
CT,75700,"New Haven, CT",Web Developers,53630,1523,0.3407794145
NV,39900,"Reno-Sparks, NV",Web Developers,50970,1449,0.3411418481
NY,27060,"Ithaca, NY",Web Developers,59240,1687,0.3417285618
CA,42220,"Santa Rosa-Petaluma, CA",Web Developers,68380,1960,0.3439602223
FL,33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",Web Developers,58970,1722,0.3504154655
NY,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",Web Developers,79900,2356,0.3538423029
CA,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",Web Developers,80230,2370,0.3544808675
WA,34580,"Mount Vernon-Anacortes, WA",Web Developers,44560,1334,0.3592459605
CA,17020,"Chico, CA",Web Developers,43820,1331,0.3644911
CA,41740,"San Diego-Carlsbad-San Marcos, CA",Web Developers,70070,2134,0.3654631083
CO,14500,"Boulder, CO",Web Developers,64090,1970,0.3688562958
NY,35004,"Nassau-Suffolk, NY Metropolitan Division",Web Developers,72910,2286,0.3762446852
NY,28740,"Kingston, NY",Web Developers,47300,1487,0.3772515856
KS,29940,"Lawrence, KS",Web Developers,38520,1221,0.3803738318
FL,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",Web Developers,55870,1797,0.3859674244
CA,42020,"San Luis Obispo-Paso Robles, CA",Web Developers,59070,1905,0.3869984764
CA,37100,"Oxnard-Thousand Oaks-Ventura, CA",Web Developers,64970,2192,0.4048637833
IN,14020,"Bloomington, IN",Web Developers,38070,1285,0.4050433412
CO,22660,"Fort Collins-Loveland, CO",Web Developers,41190,1401,0.4081573197
NH,75404,"Nashua, NH-MA NECTA Division",Web Developers,47190,1696,0.4312778131
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",Web Developers,52900,1918,0.4350850662
MT,33540,"Missoula, MT",Web Developers,35150,1283,0.4380085349
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",Web Developers,95600,3637,0.4565271967
KY,14540,"Bowling Green, KY",Web Developers,44190,1057,0.2870332654
